"ID","age","color","island","college","income","antennae","politics","anxiety","depression","sociable","control","memory","intelligence","time1","time2","time3","food1","sleep","food2","reasoning_trials"
8215,38,"Pink","2nd","A",95000,"Straight","Democrulite",47,105,96,73,93,105,7.04,6.74,7.42,10,5.6,10,1
8216,51,"Pink","3rd","D",50000,"Straight","Independone",46,105,99,62,95,118,6.6,6.37,5.14,9,5.6,9,1
8217,33,"Blue","3rd","A",34000,"Curly","Democrulite",51,98,104,50,95,100,4.89,2.92,3.91,10,6.4,9,1
8218,32,"Pink","1st","D",64000,"Curly","Independone",47,112,96,72,92,119,5.02,4.92,3.51,14,4.8,10,2
8219,70,"Pink","1st","D",41000,"Straight","Independone",44,107,91,81,87,119,4.94,3.74,4.3,8,5.2,8,2
8220,51,"Pink","3rd","A",169000,"Straight","Independone",46,95,106,56,99,104,6.63,5.78,5.16,7,7.2,9,3
8221,64,"Pink","1st","B",35000,"Straight","Republicant",47,99,101,73,83,100,9.33,8.35,8.5,11,6.7,5,1
8222,47,"Pink","1st","C",32000,"Straight","Republicant",62,118,78,44,86,109,4.63,3.85,3.07,7,6.3,8,6
8223,43,"Blue","3rd","D",171000,"Curly","Independone",55,106,96,57,78,108,5.28,3.85,4.78,8,5,6,4
8224,17,"Blue","2nd","C",72000,"Straight","Democrulite",52,106,91,59,103,121,4.9,4.94,4.46,9,7.4,11,2
8225,32,"Pink","2nd","A",96000,"Straight","Republicant",47,101,99,48,100,102,8.63,7.33,7.16,8,5.9,10,2
8226,21,"Pink","1st","C",54000,"Straight","Independone",39,91,107,75,83,115,6.94,7.05,6.36,11,6.5,11,8
8227,43,"Pink","1st","B",20000,"Curly","Independone",54,105,97,79,83,101,4.23,2.81,3.38,9,6.5,9,8
8228,43,"Pink","3rd","A",138000,"Straight","Independone",44,93,104,69,75,95,2.95,3.01,3.19,11,4.3,7,2
8229,22,"Blue","3rd","B",107000,"Curly","Independone",51,104,99,61,96,103,4.89,3.79,5.2,6,6.9,7,1
8230,45,"Blue","1st","B",140000,"Curly","Democrulite",53,100,100,55,80,94,6.8,6.04,6.39,6,7,5,2
8231,18,"Blue","3rd","C",26000,"Straight","Independone",53,97,103,65,81,112,3.51,3.21,3.5,9,5.3,7,1
8232,67,"Pink","2nd","A",82000,"Straight","Independone",54,93,105,68,97,106,5.48,4.19,5.14,6,4.7,6,5
8233,27,"Pink","2nd","C",45000,"Straight","Republicant",42,97,101,60,89,115,7.77,8.09,6.47,9,5.9,8,9
8234,48,"Pink","3rd","A",96000,"Straight","Republicant",48,92,112,54,108,108,4.84,2.99,3.24,11,7.4,10,7
8235,64,"Blue","3rd","B",90000,"Curly","Democrulite",52,91,98,72,79,98,5.52,5.45,3.76,5,6,8,7
8236,46,"Pink","2nd","D",33000,"Straight","Democrulite",56,100,100,35,93,110,10.02,8.77,8.69,7,5.5,6,1
8237,38,"Blue","1st","D",52000,"Straight","Independone",55,96,102,51,93,114,4.98,3.93,3.5,12,7,13,1
8238,63,"Pink","1st","A",158000,"Straight","Democrulite",47,91,104,60,105,108,10.38,10.59,10.13,11,9.1,10,2
8239,48,"Pink","3rd","C",80000,"Straight","Independone",54,110,92,56,102,120,4.8,4.87,3.71,7,7.6,7,2
8240,53,"Pink","1st","C",32000,"Straight","Republicant",49,108,93,60,102,121,8.88,7.43,8.82,13,5.4,11,1
8241,44,"Pink","2nd","C",27000,"Straight","Democrulite",46,97,105,72,96,121,8.59,8.82,7.47,12,5.2,9,1
8242,69,"Pink","3rd","B",133000,"Straight","Independone",56,107,90,68,96,105,6.18,5.73,5.66,13,5,10,3
8243,37,"Blue","2nd","B",25000,"Straight","Democrulite",54,102,99,77,84,101,4.55,4.66,4.42,5,6.6,3,6
8244,56,"Pink","1st","D",35000,"Straight","Republicant",53,111,90,62,84,113,7.73,6.91,7.81,10,6.3,9,2
8245,26,"Pink","1st","A",25000,"Straight","Democrulite",49,94,106,64,77,94,5.33,3.84,5.81,5,7.2,10,7
8246,69,"Pink","3rd","B",41000,"Straight","Democrulite",44,79,125,54,74,90,5.61,5.46,5.25,6,5.5,12,1
8247,34,"Blue","1st","B",83000,"Straight","Republicant",48,94,104,48,104,104,5.1,4.99,5.25,12,4.6,10,1
8248,30,"Blue","3rd","C",123000,"Straight","Independone",45,110,94,48,108,121,6.76,5.7,6.69,8,3.2,6,2
8249,59,"Pink","3rd","A",26000,"Curly","Democrulite",51,99,101,57,97,103,9.46,8.4,8.49,9,7.2,8,1
8250,44,"Blue","1st","C",154000,"Straight","Democrulite",55,123,66,47,100,117,6.94,7.19,7.03,8,6.7,8,1
8251,38,"Pink","3rd","B",162000,"Curly","Republicant",51,107,94,66,96,104,7.14,5.71,5.38,7,6.2,9,1
8252,11,"Pink","3rd","C",1e+05,"Straight","Independone",54,117,84,57,108,123,3.16,2.99,1.79,6,5.8,11,5
8253,20,"Pink","2nd","D",38000,"Straight","Democrulite",61,119,73,40,113,121,6.27,6.76,6.17,13,5.4,11,4
8254,39,"Pink","3rd","D",110000,"Straight","Independone",39,87,105,66,96,119,5.78,3.89,4.67,10,5.8,11,2
8255,51,"Pink","2nd","B",193000,"Straight","Democrulite",51,104,95,52,87,96,6.27,4.5,5.21,10,5.2,10,3
8256,29,"Blue","1st","C",84000,"Curly","Republicant",53,91,109,58,94,117,3.95,2.31,3.2,6,6.2,6,2
8257,17,"Pink","2nd","D",126000,"Straight","Independone",54,111,73,54,95,116,5.28,3.92,4.33,5,6.2,7,1
8258,17,"Blue","3rd","A",36000,"Curly","Independone",48,94,108,72,87,102,6.32,6.31,6.56,6,6.5,8,2
8259,60,"Blue","1st","C",63000,"Straight","Republicant",49,97,104,65,88,115,5.66,5.91,5.36,2,5.7,10,2
8260,23,"Pink","3rd","A",40000,"Straight","Independone",44,93,106,45,97,100,10.29,9.56,10.01,10,5.1,12,2
8261,50,"Pink","3rd","A",144000,"Straight","Republicant",49,87,108,64,83,98,4.83,4.18,3.62,12,6.7,8,4
8262,26,"Pink","3rd","D",163000,"Straight","Independone",51,98,101,90,98,127,3.72,3.49,2.45,7,6.4,7,1
8263,49,"Pink","3rd","B",108000,"Straight","Democrulite",50,102,99,50,68,86,8.74,7.21,7.19,10,7.8,7,2
8264,32,"Pink","2nd","B",206000,"Straight","Democrulite",45,94,107,49,102,103,7.05,7.03,5.35,9,5.4,8,4
8265,40,"Pink","2nd","C",17000,"Straight","Democrulite",57,96,102,78,98,123,8.63,7.46,8.39,9,3.4,7,1
8266,60,"Blue","2nd","C",34000,"Straight","Independone",54,115,84,85,91,122,7.44,7.06,7.89,6,6.1,11,1
8267,16,"Pink","3rd","B",47000,"Straight","Republicant",51,101,99,63,101,106,5.77,5.9,4.77,8,3.5,9,1
8268,52,"Pink","3rd","C",36000,"Straight","Independone",49,97,104,58,87,113,6.4,5.02,6.73,10,6,7,2
8269,38,"Pink","2nd","B",49000,"Straight","Democrulite",55,108,85,60,93,102,5.91,4.05,6.01,11,7.1,8,4
8270,14,"Pink","2nd","C",98000,"Straight","Democrulite",54,110,95,61,99,120,5.05,3.81,4.75,7,7,8,3
8271,36,"Pink","3rd","D",33000,"Curly","Independone",42,91,100,58,108,123,5.94,6.18,6.01,8,6.1,9,2
8272,33,"Pink","1st","A",62000,"Straight","Democrulite",48,87,106,53,95,101,6.92,6.51,5.25,9,8.4,12,1
8273,58,"Pink","1st","B",60000,"Straight","Republicant",50,97,104,66,78,96,5.64,3.71,4.18,8,5.4,10,3
8274,33,"Pink","1st","D",91000,"Straight","Republicant",51,103,98,40,100,115,3.87,2.06,2.7,9,5.6,11,1
8275,54,"Blue","2nd","C",210000,"Straight","Democrulite",42,106,99,60,90,115,4.94,3.06,4.79,6,5.1,5,2
8276,64,"Pink","3rd","B",119000,"Straight","Independone",40,75,126,68,75,94,7.19,6.79,6.72,11,7.2,8,1
8277,67,"Pink","1st","A",72000,"Straight","Republicant",46,97,100,63,89,100,11.17,11.17,11.47,11,3.6,10,5
8278,64,"Pink","1st","D",60000,"Straight","Republicant",50,97,102,69,86,115,8.93,8.84,8.36,9,6.8,13,4
8279,19,"Pink","1st","A",218000,"Straight","Independone",51,116,84,69,98,106,6.26,4.41,6.07,8,4.8,11,4
8280,45,"Pink","2nd","D",10000,"Straight","Democrulite",53,104,96,53,88,112,5.4,4.78,4.33,6,7.2,8,1
8281,18,"Pink","2nd","D",82000,"Straight","Republicant",44,86,99,59,101,120,4.46,4.47,4.23,7,6.7,9,4
8282,59,"Pink","3rd","C",115000,"Straight","Independone",40,102,99,71,98,122,5.16,4.37,5.37,8,6.5,10,2
8283,61,"Pink","1st","D",309000,"Straight","Democrulite",49,110,96,77,97,123,5.95,5.4,4.46,10,6.5,6,2
8284,58,"Blue","3rd","B",65000,"Curly","Independone",47,100,100,53,77,92,6.58,5.58,5.19,9,6.2,6,1
8285,26,"Blue","2nd","B",60000,"Curly","Independone",52,118,85,53,92,99,3.84,3.7,2.08,3,6.6,4,1
8286,44,"Blue","3rd","B",87000,"Curly","Independone",58,112,91,72,87,102,5.19,5.01,4.83,8,4.7,4,2
8287,28,"Pink","3rd","B",65000,"Straight","Democrulite",50,77,128,62,82,96,8.87,9.22,7.92,11,7.1,10,2
8288,59,"Blue","3rd","C",26000,"Curly","Independone",50,97,104,63,86,114,3.76,4.19,3.54,10,6,7,3
8289,59,"Pink","3rd","A",187000,"Straight","Republicant",56,112,89,63,77,94,6.48,6.45,6.2,8,5.7,8,2
8290,61,"Pink","2nd","B",44000,"Straight","Independone",51,104,98,56,83,96,6.51,6.18,6.81,9,5,7,6
8291,28,"Pink","2nd","C",33000,"Straight","Democrulite",51,101,99,62,110,125,5.44,5.68,3.78,11,7,11,5
8292,51,"Blue","2nd","A",56000,"Straight","Democrulite",52,90,100,54,81,94,6.44,5.36,5.89,9,6.7,7,2
8293,18,"Pink","2nd","A",93000,"Straight","Democrulite",48,96,103,59,90,100,5.1,5,4.57,9,7.3,10,8
8294,13,"Pink","2nd","C",112000,"Straight","Democrulite",56,115,77,52,96,116,3.48,3.32,2.36,10,6.7,8,2
8295,52,"Pink","3rd","D",81000,"Straight","Independone",47,92,109,51,92,114,5.94,6.29,4.36,8,6.1,10,1
8296,39,"Pink","3rd","A",82000,"Straight","Democrulite",60,114,80,77,85,102,3.5,3.98,1.52,9,6,8,3
8297,68,"Pink","2nd","B",90000,"Straight","Independone",42,83,112,61,100,105,7.16,7.45,6.42,8,6,8,2
8298,39,"Pink","3rd","D",120000,"Straight","Independone",53,103,95,49,99,117,12.82,11.49,12.54,9,7,10,1
8299,36,"Pink","2nd","B",33000,"Straight","Democrulite",56,106,96,49,87,96,9.39,8.09,7.75,9,6.3,11,4
8300,48,"Blue","1st","D",54000,"Curly","Republicant",50,111,86,79,89,119,7.93,7.35,8.25,8,7.5,9,3
8301,33,"Blue","2nd","D",37000,"Curly","Democrulite",51,106,98,77,94,121,5.89,4.92,5.6,9,6.9,7,2
8302,33,"Pink","2nd","D",122000,"Straight","Republicant",58,94,110,57,92,115,4.94,3.22,5.11,11,5.7,9,6
8303,29,"Pink","2nd","D",35000,"Straight","Democrulite",57,111,100,57,94,116,7.05,6.6,6.24,5,4.7,12,1
8304,49,"Pink","3rd","B",73000,"Straight","Independone",50,104,96,58,89,99,9.82,10.23,9.52,12,5.4,7,6
8305,37,"Pink","3rd","B",38000,"Straight","Democrulite",51,95,103,57,102,105,7.65,6.85,5.72,10,6,9,3
8306,20,"Pink","2nd","D",201000,"Straight","Independone",54,100,100,79,91,120,4.67,3.59,3.55,10,6.3,7,1
8307,18,"Blue","3rd","D",33000,"Straight","Democrulite",49,106,89,78,87,118,3.09,2.39,3.2,10,5.9,6,3
8308,47,"Pink","2nd","C",49000,"Straight","Democrulite",52,103,97,61,92,116,6.83,6.07,6.71,10,5.7,9,2
8309,60,"Pink","3rd","B",320000,"Straight","Democrulite",61,110,80,54,75,91,5.91,5.71,5.93,10,6.2,14,6
8310,40,"Blue","1st","C",47000,"Curly","Republicant",50,121,76,64,100,121,8.34,7.44,8.2,8,6.5,6,4
8311,63,"Pink","1st","D",138000,"Straight","Independone",47,105,98,66,75,109,9.38,7.63,8.54,6,5.8,9,3
8312,12,"Blue","3rd","A",42000,"Straight","Democrulite",43,85,105,57,81,95,3.86,4.15,2.63,6,7.3,6,1
8313,40,"Pink","2nd","B",82000,"Straight","Democrulite",50,103,98,69,77,96,4.35,3.56,3.17,10,8.3,10,5
8314,59,"Pink","1st","B",26000,"Straight","Independone",58,120,77,53,79,93,4.91,5.31,2.96,6,5.7,9,1
8315,56,"Pink","1st","A",27000,"Straight","Independone",53,115,78,40,89,94,5.41,5.37,5.84,6,5.2,13,2
8316,59,"Blue","1st","C",88000,"Straight","Republicant",64,121,78,51,87,111,3.53,2.73,3.96,6,5.5,5,2
8317,65,"Pink","3rd","D",25000,"Straight","Independone",52,106,96,55,83,110,5.49,5.03,5.91,10,6,7,5
8318,15,"Pink","3rd","B",86000,"Straight","Independone",48,105,96,44,99,100,7.48,5.93,6.83,11,4.8,11,4
8319,55,"Pink","3rd","D",96000,"Straight","Independone",45,89,119,52,80,108,8.06,7.31,8.5,9,5.8,10,3
8320,18,"Blue","3rd","B",27000,"Straight","Independone",49,107,88,66,97,105,5.22,3.87,5.69,8,5.2,8,2
8321,64,"Pink","3rd","A",141000,"Straight","Independone",53,107,89,72,93,104,7.04,6.12,6.21,9,5.6,7,7
8322,17,"Pink","1st","B",73000,"Straight","Republicant",43,84,121,45,109,106,3.78,2.82,2.69,8,7.5,6,2
8323,17,"Blue","2nd","C",74000,"Straight","Independone",54,101,98,66,92,117,7.32,7.15,7.67,9,6.9,7,2
8324,38,"Pink","2nd","C",120000,"Straight","Democrulite",46,95,108,55,89,113,5.55,5.31,4.97,9,5.8,9,1
8325,27,"Pink","3rd","B",93000,"Straight","Independone",42,94,103,63,120,116,16.01,16.35,16,10,6.3,4,1
8326,56,"Pink","1st","C",62000,"Curly","Republicant",43,80,125,58,88,113,4.48,3.93,4.2,8,6.1,8,9
8327,22,"Pink","3rd","A",111000,"Straight","Independone",49,97,103,55,108,108,6.43,5.23,4.5,7,5.3,11,3
8328,34,"Pink","2nd","C",23000,"Straight","Democrulite",53,123,87,81,76,113,4.98,4.37,3.7,11,6.6,10,3
8329,46,"Pink","2nd","C",139000,"Straight","Democrulite",51,104,98,66,89,116,4.27,4.64,4.56,8,3.9,8,1
8330,42,"Blue","1st","B",157000,"Curly","Republicant",46,105,97,61,84,97,8.63,7.48,8.79,8,5.8,10,1
8331,60,"Pink","2nd","C",2e+05,"Straight","Independone",59,93,107,60,81,111,8.91,8.92,8.53,12,4.8,10,3
8332,21,"Blue","3rd","D",49000,"Straight","Democrulite",42,107,92,68,94,119,5.77,5.58,4.82,10,6.5,6,1
8333,24,"Pink","2nd","B",148000,"Curly","Independone",57,102,97,56,78,93,5.27,3.47,4.45,7,7.8,10,5
8334,22,"Pink","2nd","B",76000,"Straight","Independone",53,89,116,58,82,96,9.09,8.25,7.89,8,5.8,10,6
8335,31,"Blue","1st","D",61000,"Curly","Democrulite",49,105,94,56,86,112,7.17,6.76,7.59,8,5.1,7,2
8336,13,"Pink","3rd","B",51000,"Straight","Democrulite",46,98,102,53,104,105,3.39,1.57,1.7,12,4.6,8,3
8337,53,"Blue","1st","B",49000,"Straight","Independone",50,112,75,57,89,99,5.43,5.04,4.96,8,6.5,10,3
8338,67,"Blue","3rd","D",44000,"Curly","Republicant",50,93,111,56,81,109,5.68,4.82,6.07,8,5.4,7,2
8339,33,"Pink","2nd","C",138000,"Straight","Democrulite",49,108,91,72,84,115,6.29,5.96,6.31,6,4.4,5,3
8340,26,"Pink","1st","C",39000,"Straight","Republicant",51,110,85,63,82,112,10.27,10.41,9.39,10,6.6,11,5
8341,47,"Pink","2nd","D",65000,"Straight","Democrulite",51,102,98,66,60,101,3.4,3.08,1.76,10,4.7,9,1
8342,14,"Pink","1st","A",41000,"Straight","Independone",39,80,120,64,88,100,11.33,11.42,11.66,13,7.4,11,2
8343,49,"Blue","3rd","D",28000,"Straight","Independone",47,96,102,55,76,107,6.91,6.2,5.73,8,6.9,6,4
8344,12,"Pink","3rd","D",80000,"Straight","Independone",51,100,100,60,105,123,6,4.53,4.94,11,6.8,6,2
8345,37,"Blue","1st","A",139000,"Straight","Republicant",57,125,62,63,99,105,5.45,4.4,4.59,9,7.3,6,2
8346,62,"Pink","1st","C",84000,"Straight","Democrulite",47,92,110,60,79,109,6.37,4.52,6.55,8,6.3,10,15
8347,39,"Pink","3rd","C",107000,"Straight","Independone",52,100,100,75,99,123,4.5,4.14,3.05,10,5.2,6,2
8348,36,"Pink","1st","B",89000,"Straight","Independone",50,99,101,61,109,110,6.21,5.59,5.03,8,6.3,11,2
8349,15,"Blue","2nd","B",20000,"Curly","Independone",44,89,104,38,108,104,5.68,3.73,4.5,14,4.2,8,3
8350,67,"Pink","1st","B",104000,"Straight","Independone",40,88,107,68,81,98,8.14,7.28,6.21,9,5.4,12,1
8351,24,"Pink","1st","C",41000,"Straight","Republicant",52,106,88,61,97,119,4.24,4.33,3.62,9,6.3,8,1
8352,12,"Pink","2nd","C",71000,"Straight","Democrulite",64,126,71,64,79,111,6.31,6.27,4.68,8,6.1,11,18
8353,26,"Blue","2nd","C",87000,"Curly","Democrulite",50,86,110,76,114,131,5.63,5.92,5.39,7,6.7,5,2
8354,31,"Blue","3rd","D",55000,"Straight","Independone",53,98,103,63,103,122,9.8,10.03,10.09,8,8.2,11,1
8355,65,"Pink","2nd","C",33000,"Straight","Democrulite",47,108,95,46,99,116,5.01,3.14,3.45,10,6.1,6,2
8356,54,"Pink","3rd","D",66000,"Straight","Democrulite",56,100,100,59,104,122,5.04,4.15,5.24,7,5.6,10,5
8357,55,"Blue","3rd","D",153000,"Curly","Democrulite",50,102,97,49,75,105,4.98,4.57,5.4,5,6.4,5,8
8358,39,"Blue","1st","A",67000,"Straight","Republicant",54,101,100,48,93,98,6.99,5.94,5.59,9,5.7,11,2
8359,69,"Pink","3rd","A",53000,"Straight","Independone",51,103,96,65,85,99,5.88,4.68,3.95,9,3.7,9,2
8360,62,"Blue","3rd","C",156000,"Straight","Independone",42,94,105,46,81,107,8.9,7.91,8.8,9,6,10,3
8361,31,"Pink","3rd","D",73000,"Straight","Republicant",46,110,90,52,107,121,8.35,6.81,7.05,2,6.8,10,2
8362,55,"Pink","2nd","D",27000,"Straight","Independone",48,85,116,52,83,109,5.66,4.78,3.78,9,5,8,3
8363,44,"Pink","3rd","A",60000,"Straight","Independone",52,104,94,51,69,87,8,7.87,7.65,9,5.6,10,10
8364,67,"Pink","1st","C",42000,"Straight","Independone",52,102,98,81,88,119,4.36,3.47,3.34,9,6.6,11,1
8365,15,"Pink","3rd","C",23000,"Straight","Independone",50,98,103,69,98,121,5.38,4.03,5.82,8,5.4,11,3
8366,11,"Blue","1st","C",31000,"Straight","Republicant",48,103,95,34,97,112,5.76,4.76,4.02,9,6.6,9,1
8367,38,"Pink","3rd","A",38000,"Straight","Independone",54,119,84,77,77,98,7.11,5.21,6.86,6,7.1,9,4
8368,19,"Blue","1st","B",99000,"Straight","Republicant",50,98,102,57,94,101,3.63,3,2.63,8,4.8,9,1
8369,34,"Pink","1st","D",97000,"Straight","Republicant",50,94,110,44,89,111,10.75,11.21,10.66,9,6.5,5,2
8370,49,"Pink","2nd","A",92000,"Curly","Democrulite",47,88,112,57,104,106,12.66,12.21,10.96,11,6.2,9,2
8371,69,"Pink","3rd","D",33000,"Straight","Independone",53,105,97,45,102,117,9.25,8.14,7.6,8,6.6,10,2
8372,55,"Pink","1st","A",44000,"Straight","Republicant",41,89,103,60,76,93,6.76,5.5,7.02,5,7.2,8,4
8373,17,"Pink","2nd","B",32000,"Straight","Democrulite",53,101,100,56,109,108,4.99,4.9,3.33,8,6,7,3
8374,34,"Pink","3rd","A",131000,"Straight","Independone",42,98,102,50,75,90,6.49,4.65,5.1,11,4.7,10,4
8375,69,"Blue","2nd","D",80000,"Straight","Democrulite",46,103,96,57,92,115,5.51,4.63,5.28,6,6.3,6,2
8376,28,"Pink","3rd","C",52000,"Straight","Republicant",60,118,76,42,97,114,9.91,8.22,8.36,12,6.4,9,1
8377,34,"Pink","1st","B",32000,"Straight","Democrulite",49,100,100,58,98,104,5.09,3.7,4.89,6,4.6,6,2
8378,16,"Pink","2nd","B",18000,"Straight","Democrulite",54,115,81,50,107,106,11.99,12.17,10.42,10,6,12,1
8379,70,"Pink","2nd","A",75000,"Straight","Independone",51,99,101,67,76,95,6.1,4.24,5.86,5,6.8,8,2
8380,25,"Pink","3rd","A",31000,"Straight","Independone",50,114,72,57,83,96,4.33,2.79,4.73,9,6,9,11
8381,36,"Blue","1st","D",37000,"Straight","Republicant",46,98,102,60,94,117,8.28,6.91,8.21,5,6.5,10,1
8382,51,"Pink","3rd","C",27000,"Straight","Independone",54,108,90,67,94,119,6.25,5.44,5.67,10,7.4,9,2
8383,17,"Blue","2nd","D",42000,"Straight","Democrulite",43,78,137,46,103,118,5.87,3.96,4.53,9,4.3,9,3
8384,35,"Pink","1st","D",137000,"Straight","Republicant",53,100,100,69,96,120,6.88,6.69,7.31,9,6.7,6,1
8385,42,"Pink","3rd","B",89000,"Straight","Republicant",57,117,87,68,113,114,5.27,5.69,3.42,6,6.6,8,1
8386,36,"Blue","1st","B",30000,"Curly","Democrulite",45,99,101,55,95,101,6.65,6.12,5.08,10,5.7,5,1
8387,14,"Pink","1st","D",45000,"Straight","Republicant",54,93,102,63,101,121,6.21,4.69,5.8,5,5.9,5,1
8388,23,"Pink","2nd","A",37000,"Straight","Independone",44,80,92,66,99,106,3.47,1.49,3.29,6,7.6,8,1
8389,29,"Blue","1st","B",36000,"Straight","Republicant",59,114,92,53,87,97,7.63,7.63,5.69,7,6.7,7,5
8390,58,"Blue","2nd","B",44000,"Straight","Democrulite",50,104,98,67,84,99,13.14,11.21,12.31,8,6,8,3
8391,14,"Pink","1st","A",28000,"Straight","Democrulite",54,112,82,40,83,92,9.23,8.38,8.4,6,6.3,10,12
8392,53,"Pink","2nd","D",37000,"Curly","Democrulite",48,91,101,48,92,113,6.17,6.65,6.63,7,6.6,6,6
8393,26,"Pink","1st","A",20000,"Straight","Republicant",55,94,106,56,91,100,9.68,8.22,9.35,9,5,8,2
8394,34,"Blue","1st","B",56000,"Curly","Independone",54,116,76,77,96,107,6.75,5.01,6.15,9,6.5,5,2
8395,56,"Pink","1st","B",179000,"Straight","Republicant",55,103,98,69,77,96,4.22,2.68,2.89,11,7.5,13,1
8396,49,"Blue","1st","A",25000,"Curly","Republicant",42,93,103,50,84,94,9.22,8.96,7.32,5,6.1,8,2
8397,30,"Pink","1st","D",214000,"Curly","Independone",51,106,96,72,92,119,5.62,4.34,3.71,9,6.6,11,3
8398,22,"Pink","1st","C",104000,"Straight","Republicant",43,104,99,44,95,113,6.65,4.92,7.15,9,5.7,7,1
8399,61,"Blue","2nd","B",57000,"Curly","Democrulite",47,83,109,55,98,103,8.12,7.1,6.51,8,5.2,6,3
8400,69,"Pink","3rd","A",33000,"Straight","Independone",53,105,94,51,101,103,9.38,8.03,9.52,7,5,9,1
8401,40,"Pink","2nd","B",23000,"Straight","Democrulite",42,99,101,51,102,104,7.99,7.21,7.41,9,9,11,1
8402,56,"Pink","2nd","A",16000,"Straight","Democrulite",58,106,103,48,109,106,7.68,8.06,7.4,12,6.4,10,2
8403,15,"Blue","2nd","D",24000,"Straight","Democrulite",52,116,81,62,105,123,3.17,1.57,1.52,6,6.9,6,1
8404,40,"Pink","3rd","B",49000,"Straight","Independone",49,91,110,71,93,104,5.48,3.78,4.8,10,6.1,8,5
8405,12,"Pink","1st","C",282000,"Straight","Republicant",53,101,99,59,78,109,3.81,2.39,2.67,9,5.9,6,1
8406,52,"Pink","2nd","D",55000,"Straight","Independone",51,93,107,61,90,115,5.81,4.31,5.19,12,4.6,10,5
8407,51,"Blue","1st","D",20000,"Curly","Democrulite",48,109,90,57,82,110,9.06,7.13,8.07,7,5.5,8,5
8408,21,"Pink","3rd","A",124000,"Straight","Independone",54,88,106,62,89,100,5.87,4.5,5.13,9,5,9,4
8409,45,"Blue","3rd","C",27000,"Straight","Independone",45,100,100,68,106,125,7.78,6.7,6.73,5,4.7,5,1
8410,24,"Blue","1st","A",86000,"Curly","Republicant",42,87,117,40,92,96,6.58,5.65,4.82,6,6.2,4,5
8411,34,"Pink","3rd","B",59000,"Straight","Independone",48,97,104,59,105,107,4.47,3.76,4.23,10,8,12,4
8412,23,"Pink","2nd","B",32000,"Straight","Independone",52,96,104,59,87,98,4.55,3.64,4.62,14,7.3,14,4
8413,41,"Blue","1st","B",31000,"Curly","Republicant",45,93,112,66,94,104,5.52,3.53,6.01,5,7.5,8,6
8414,23,"Blue","2nd","A",29000,"Curly","Democrulite",51,108,86,66,88,100,7.76,7.26,5.79,9,5.8,6,2
8415,44,"Blue","2nd","D",252000,"Curly","Democrulite",50,95,102,53,87,112,14.09,14.19,13.19,10,6.3,6,6
8416,67,"Pink","1st","D",107000,"Straight","Independone",47,100,100,72,81,113,7.5,7.12,6.66,9,5.9,8,1
8417,68,"Pink","1st","C",40000,"Straight","Independone",60,91,108,41,83,107,6.3,4.96,5.94,9,6.5,10,3
8418,37,"Blue","2nd","B",39000,"Straight","Democrulite",51,105,99,53,97,102,6.65,6.47,6.59,6,5.6,11,5
8419,14,"Pink","2nd","D",46000,"Straight","Democrulite",52,96,103,55,99,118,4.36,3.41,3.19,7,5.3,7,1
8420,49,"Blue","2nd","B",61000,"Straight","Democrulite",55,110,84,59,105,107,4.37,3.85,4.15,7,5.5,9,5
8421,60,"Blue","1st","D",101000,"Straight","Republicant",45,73,133,66,84,113,7.63,7.54,6.12,7,5.9,7,5
8422,13,"Pink","2nd","A",194000,"Straight","Democrulite",46,92,114,65,96,104,6.39,4.4,4.9,8,6.8,9,4
8423,31,"Pink","2nd","C",75000,"Straight","Democrulite",59,111,91,62,93,117,5.53,3.54,4.21,11,5.1,9,1
8424,70,"Blue","2nd","A",53000,"Curly","Democrulite",50,104,97,52,99,102,5.81,4.46,6,9,5.4,7,4
8425,31,"Blue","1st","B",57000,"Curly","Democrulite",42,96,98,60,93,102,5.81,4.89,5.14,8,5.6,9,1
8426,64,"Blue","1st","A",113000,"Straight","Republicant",38,83,119,60,76,93,5.36,4.36,4.55,8,5.4,9,5
8427,14,"Pink","2nd","B",72000,"Straight","Democrulite",53,107,92,65,92,102,8.19,6.23,7.63,11,4.5,5,2
8428,30,"Pink","2nd","C",22000,"Straight","Democrulite",50,97,102,46,79,106,14.87,13.86,13.34,7,4.6,6,2
8429,65,"Blue","2nd","B",110000,"Curly","Independone",37,79,119,67,78,96,6.79,5.45,7.09,8,5.9,7,7
8430,14,"Pink","3rd","B",22000,"Curly","Independone",52,120,85,62,103,107,5.8,5.89,4.58,8,6.1,7,1
8431,59,"Pink","2nd","C",150000,"Straight","Democrulite",41,99,102,57,79,109,6.42,6.81,4.97,7,6.5,12,9
8432,59,"Pink","3rd","D",67000,"Curly","Independone",53,95,105,51,100,118,6.06,4.15,5.7,7,5.6,11,2
8433,27,"Pink","1st","C",85000,"Straight","Independone",40,94,104,60,97,119,6.8,5.73,5.74,13,5.2,8,1
